712.4394904	962.4522293	1185.248408	1291.643312	1421.910828	1542.197452	1492.904459	1298.203822	875.9617834	757.8853503	771.3375796	779.2993631	757.611465	670.7898089	781.9936306	823.0828025	898.6624204	1047.713376	1241.898089	1392.987261	1740.719745	1649.878981	1337.458599	960.7898089	741.7579618	674.0636943	651.0318471	635.6751592	550.6178344	684.2420382	650.3184713	609.2229299	561.9617834	583.0636943	551.6369427	525.1783439	588.4394904	615.6942675	681.2356688	653.8598726	585.9044586	540.2038217	468.8980892	444.2929936	459.1656051	496.8789809	482.6178344	469.0764331	488.3821656	526.5732484	483.5031847	518.3757962	455.9171975	424.6942675	408.5350318	412.5031847	392.8980892	366.044586	357.9426752	349.2738854	422.7834395	316.4904459	350.3821656	363.3757962	414.5095541	401.7133758	392.4012739	567.388535	550.9363057	396.6751592	463.5031847	399.4713376	410.2038217	366.2420382	293.5031847	362.4140127	326.5923567	304.5987261	285.5286624	283.9426752	263.0318471	280.6496815	293.611465	342.8280255	336.7006369	333.6751592	324.3503185	359.8407643	361.133758	352.6878981	417.3630573	373.4140127	361.7133758	391.9299363	377.5796178	379.5286624	384.4140127	408.1974522	394.1910828	452.8789809	438.4203822	445.0254777	381.3184713	387.2356688	365.8726115	353.866242	347.6305732	351.9044586	355.3757962	328.4076433	354.656051	352.6496815	347.656051	365.5477707	366.4968153	378.6369427	330.0573248	337.8407643	302.656051	310.1082803	326.3184713	317.6050955	268.2038217	395.5796178	421.7006369	424.8089172	761.2356688	817.2547771	892.7707006	711.8152866	261.2675159	226.7898089	300.6751592	310.5350318	307.4649682	284.8089172	349.5732484	379.2866242	426.8853503	453.0700637	521.6305732	606.8789809	638.7834395	600.2866242	559.0254777	447.7515924	419.6050955	356.4968153	375.6496815	407	362.7643312	336.7006369	368.8152866	381.955414	393.8280255	428.6050955	411.9617834	471.0636943	464.0636943	531.7643312	574.6305732	601.7133758	592.7898089	542.1528662	419.3630573	399.9363057	375.4076433	332.3121019	381.1210191	367.3121019	372.5159236	397.0318471	430.2038217	495.656051	581.2356688	671.9681529	793.7579618	888.2929936	802.1719745	656.0700637	478.5477707	382.3312102	324.4522293	319.6751592	309.6178344	343.1019108	401.5159236	375.910828	383.2993631	410.9617834	431.9363057	440.8089172	478.8152866	450.6687898	502.7261146	621.8407643	689.9044586	681.3566879	698.8407643	665.1464968	591.4394904	589.9936306	602.4394904	567.4522293	547.2420382	557.1847134	538.133758	564.7770701	539.8280255	591.1974522	626.0318471	704.9044586	715.3057325	823.8280255	819.0191083	871.3312102	879.7006369
824.1719745	814.6751592	811.7388535	875.1974522	865.4585987	854.9745223	890.3630573	908.5859873	976.7707006	934.6878981	956.6050955	974.2484076	981.8025478	943.7133758	898.5923567	879.7770701	856.4394904	804.7770701	753.5859873	769.7834395	733.9044586	685.6878981	628.5286624	646.089172	686.7324841	640.1082803	555.3121019	550.9426752	518.3184713	503.9044586	437.2101911	406.3566879	375.866242	357.7961783	336.2929936	329.6878981	361.8726115	362.611465	374.3121019	418.5350318	482.5732484	502.089172	517.7643312	545.9235669	452.7643312	382.1273885	307.5286624	266.7643312	249.8726115	199.5095541	224.1592357	218.4968153	247.2675159	228.4585987	219.7898089	282.7388535	320.0127389	381.0828025	498.2929936	590.6687898	616.4649682	474.9808917	374.2611465	313.3375796	305.4140127	267.566879	267	247.3248408	241.9745223	221.7707006	241.2802548	254.8280255	257.9808917	303.4522293	356.1401274	445.5414013	466.6242038	444.6878981	323.6815287	244.7770701	-1	193.1910828	182.2675159	189.8917197	189.4140127	183.0955414	188.6433121	208.2611465	219.1910828	247.3949045	221.7579618	244.5796178	255.044586	272.2547771	284.4649682	278	269.4968153	223.5350318	177.5350318	145.6815287	141.5031847	142.0636943	151.7006369	167.9936306	163.5859873	155.044586	-1	144.9936306	148.1592357	173.4522293	180.8280255	216.3694268	241.3566879	273.8980892	258.5859873	202.8980892	172.3057325	179.7643312	187.1656051	209.566879	212.656051	217.7197452	270.3566879	235.9617834	214.5541401	189.0955414	209.4076433	227.5414013	256.5923567	278.5541401	313.5350318	356.0636943	269.6178344	234.7197452	193.6433121	192.5350318	189.2038217	187.8471338	187.5286624	210.4840764	196.2929936	183.1592357	176.2802548	176.1464968	180.8089172	178.1401274	176.2101911	190.9363057	186.5159236	188.7388535	177.4140127	182.2292994	200.6305732	232.5796178	236.0700637	251.388535	223.1847134	205.4522293	213.7770701	210.9617834	221.388535	226.6624204	233.9426752	244.4203822	259.2611465	244.4394904	242.2038217	235.9171975	241.866242	243.343949	260.4649682	238.8726115	224.6942675	213.611465	245.3312102	249.3566879	251.5605096	253.388535	250.7133758	262.1910828	244.2229299	280.6242038	319.3566879	292.3375796	266.910828	282.9044586	331.8471338	339.7261146	373.8280255	440.1401274	518.8216561	468.8917197	409.2229299	403.7707006	419.1719745	428.2929936	455.9235669	463.8471338	493.4394904	512.3184713	499.5605096	500.8789809	489.1210191	470.656051	420.4012739	392.0382166	359.6433121	348.6878981	324.611465	345.2420382	366.6242038	388.2866242	382.2866242	389.9299363	391.7643312	379.3248408	402.1464968
641.9171975	644.133758	675.4904459	772.8216561	765.044586	940.0828025	1084.095541	1211.681529	1245.159236	1285.592357	1160.573248	1118.44586	970.0191083	741.1592357	739.9872611	531.8980892	581.5732484	527.6242038	507.2165605	517.3757962	457.4394904	532.5159236	531.5414013	538.7006369	499.0955414	556.044586	635.388535	498.0764331	471.044586	515.5031847	529.5796178	480.7643312	437.1592357	426.0764331	436.4522293	461.9235669	428.8025478	499.5923567	727.0573248	986.9490446	1217.394904	521.1974522	413.9617834	418.1592357	380.4585987	345.6751592	444.611465	424.5859873	444.6942675	375.1082803	610.8407643	574.7515924	671.9872611	659.7643312	469.910828	394.5477707	416.611465	374.1847134	321.3566879	387.3757962	406.9235669	377.2292994	380.2229299	416.9299363	604.0191083	576.6178344	638.7707006	651.7707006	699.7197452	690.5031847	697.3757962	615.2484076	455.7452229	400.0318471	367.0700637	352.5732484	360.3184713	366.6624204	425.2292994	384.7961783	375.4968153	407.3566879	438.7643312	454.5605096	507.1656051	578.4904459	644.7197452	725.8535032	770.8407643	748.1146497	519.7324841	427.7770701	405.7961783	394.0318471	353.5987261	327.7388535	347.6496815	327.3694268	284.9490446	311.2547771	291.2993631	272.7770701	297.7579618	315.4267516	279.8535032	277.8726115	292.4076433	277.866242	268.4522293	243.5541401	253.3630573	231.044586	232.433121	312.566879	337.6305732	329.1210191	319.1019108	332.8789809	344.2229299	369.7515924	347.9490446	409.1719745	242.4267516	413.4840764	417.3375796	183.7834395	341.0700637	387.7197452	401.1847134	360.7261146	361.9299363	340.8280255	380.6878981	396.9299363	351.2038217	361.4968153	331.8471338	345.611465	326.0764331	319.1528662	323.7261146	317.2292994	330.9681529	354	339.3757962	362.4968153	315.2420382	312.7515924	300.4904459	312.4522293	310.3630573	307.1783439	319.3566879	300.133758	275.5286624	282.3184713	302.6687898	317.1146497	331.6878981	328.9936306	345.4076433	361.5414013	346.9617834	384.433121	359.7133758	353.3630573	303.9490446	330.8726115	311.4394904	315.2038217	298.7770701	301.1401274	310.8343949	263.7770701	246.0063694	240.8980892	272.4076433	249.7579618	232.4012739	236.5350318	213.9490446	208.6050955	241.0191083	247	233.7898089	262.4713376	272.9936306	294.9171975	247.2165605	261.0127389	307.2738854	317.0573248	304.9936306	301.611465	295.6942675	309.1592357	301.4968153	288.5541401	280.9044586	281.2101911	288.5605096	273.8216561	265.2738854	274.6624204	277.6942675	296.9872611	324.5923567	338.1082803	313.8216561	344.8917197	308.955414	306.1210191	288.4140127	283.3694268	302.5605096	295.3184713	287.5159236
1020.471338	1082.713376	1072.324841	1236.630573	1266.535032	1338.082803	1255.407643	1295.961783	1257.197452	1206.401274	1169.121019	1155.388535	1052.165605	904.0254777	865.955414	834.522293	778.6369427	875.8789809	974.1146497	918.8089172	1069.974522	1219.420382	1379.312102	1375.382166	1590.968153	1642.878981	1667.904459	1411.700637	1009.203822	643.5605096	478.3248408	375.5414013	315.7452229	297.7388535	284.5095541	289.8917197	282.8343949	287.1656051	284.4394904	286.8280255	292.7961783	310.656051	281.8152866	271.4267516	266.5477707	275.3121019	276.2738854	291.1019108	287.4522293	230.1146497	294.2929936	272.6369427	277.9681529	327.3821656	305.5095541	328.2165605	329.6050955	342.7133758	327.0636943	263.9299363	224.8216561	225.2420382	229.1401274	239.1082803	226.6433121	235.522293	251.1592357	257.1592357	252.4203822	261.9872611	256.9745223	264.5350318	259.1528662	250.1719745	249.4840764	295.9363057	273.4522293	266.4904459	254.0254777	233.5796178	237.0573248	222.2101911	206.2484076	199.656051	194.7579618	189.2611465	184.0191083	169.388535	154.7643312	152.0254777	149.7707006	145.4904459	143.1528662	134.4076433	129.3312102	135.2611465	132.388535	118.1974522	119.6369427	122.2866242	118.4458599	121.8471338	123.4968153	121.6496815	120.0828025	119.910828	116.1019108	111.2547771	110.1847134	100.4713376	125.6815287	113.7070064	106.0063694	112.4076433	113.1210191	113.5477707	110.388535	108.4458599	134.0573248	123.1528662	113.4904459	120.2101911	90.02547771	92.61783439	115.6178344	100.8343949	133.0509554	125.1082803	117.5350318	116.7579618	104.5477707	139.3057325	100.0191083	103.2929936	111.5095541	109.1401274	100.8726115	119.7579618	120.8726115	156.0828025	151.9171975	140	138.8343949	116.0636943	127.7070064	135.7579618	122.4522293	140.5031847	109.9745223	111.5031847	107.6178344	97.29936306	105.2356688	88.38853503	80.40764331	86.94267516	91.66242038	79.68789809	58.22929936	52.52866242	57.36942675	53.47133758	47.62420382	47.91082803	41.2866242	37.75159236	55.85350318	62.95541401	53.50318471	53.33121019	48.54140127	43.75796178	34.81528662	58.63057325	57.66878981	62.07643312	57.58598726	68.89171975	67.23566879	78.99363057	67.58598726	89.47133758	103.9745223	110.6178344	130.3248408	162.3757962	183.7070064	186.2611465	155.7261146	180.3949045	184.9044586	207.6433121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
759.3312102	655.3757962	880.4458599	961.0254777	829.8917197	1434.140127	1063.070064	1313.949045	697.0509554	1201.541401	898.566879	980.2738854	776.3694268	948.8917197	820.433121	798.9426752	700.9363057	672.9363057	597.2993631	639.7324841	484.7261146	719.5796178	779.0636943	806.8025478	722.2611465	976.8152866	681.8598726	1227.471338	925.3375796	780.1592357	1060.401274	883.4012739	898.8471338	1073.350318	1058.503185	1128.88535	1077.369427	1074.88535	1116.980892	1054.605096	789.0828025	793.910828	781.3630573	581.7898089	510.1210191	361.7261146	318.8343949	265.6242038	261.2292994	187.8152866	284.5159236	242.0191083	371.8726115	422.611465	377.8407643	505.9808917	494.9617834	516.2420382	550.6433121	513.5477707	462.7515924	707.388535	656.5286624	367.3694268	413.6878981	359.5414013	409	320.7006369	351.4012739	417.2611465	434.4012739	349.9936306	330.866242	400.3503185	464.6242038	444.2547771	502.3757962	495.9171975	515.4968153	439.0382166	324.6687898	318.8917197	268.4203822	335.8598726	322.9681529	232.5796178	249.3121019	263.2484076	258.7133758	250.9872611	269.955414	293.5095541	286.9044586	293.9745223	276.6942675	348.3821656	311.8089172	222.5350318	225.0191083	222.3248408	217.7324841	211.044586	185.1464968	188.5732484	222.8726115	204.0573248	211.8726115	198.1210191	202.1592357	230.5031847	247.5859873	261.5159236	220.3694268	189.6178344	231.3057325	218.8789809	189.9681529	161.7961783	189.4840764	187.3375796	145.7388535	145.3821656	127.9617834	128.7515924	130.0573248	123.0127389	143.1528662	186.9617834	164.6687898	191.0573248	200.8980892	210.9044586	250.8343949	230.2038217	245.5541401	202.3949045	203.8216561	198.4649682	199.5286624	183.433121	192.6815287	262.6815287	214.866242	246.2165605	250.0573248	281.1401274	327.5987261	291.1910828	282.6496815	280	224.4904459	209.9936306	217.3949045	219.3630573	275.9171975	254.866242	247.5987261	222.6496815	248.2038217	236.8025478	259.4649682	248.0636943	259.6624204	214.9490446	239.4585987	235.7388535	257.4012739	221.8598726	185.1847134	185.5159236	194.6305732	186.6305732	201.1656051	199.9171975	192.3503185	175.8917197	164.8343949	156.7388535	151.2101911	148.8216561	126.4713376	97.64968153	110.0063694	91.38853503	109.7579618	108.1910828	112.8471338	120.2547771	122.4904459	118.7006369	128.0509554	116.9363057	119.6433121	117.044586	115.8853503	118.4968153	117.2611465	105.5541401	110.2547771	102.3821656	107.8980892	116.9299363	122.8598726	135.0828025	137.4140127	137.8726115	142.9681529	169.7515924	238.7006369	348.7070064	365.1656051	366.8407643	370.4076433	356.3184713	148.8089172	71.46496815	55.85350318
955.910828	1282.636943	969.5987261	1071.579618	1389.038217	1358.796178	1594.496815	1604.643312	1617.369427	1323.745223	974.8343949	862.1019108	813.7197452	716.9490446	786.8089172	869.3121019	852.2356688	874.1847134	921.3057325	1032.057325	1353.43949	1940.961783	2381.369427	2577.974522	2846.477707	2508.248408	1979.515924	1379.687898	1133.687898	1093.324841	1013.22293	856.3057325	773.0573248	800.7770701	706.0382166	730.8025478	724.2165605	740.9808917	791.3821656	888.2802548	947.3057325	1056.057325	912.0573248	625.5541401	496.5859873	447.5796178	432.4076433	368.5477707	363.0573248	277.4140127	324.2611465	346.8407643	335.8407643	345.7452229	344.7579618	321.433121	358.3630573	407.7961783	473.6178344	395.9490446	303.7133758	268.2738854	299.433121	319.388535	278.866242	283.1401274	315.7452229	337.2675159	341.2866242	370.5031847	393.3630573	450.4076433	471.3184713	523.1528662	571.7898089	506.2866242	413.1528662	413.9044586	381.5159236	409.5541401	415.7579618	394.8598726	400.1464968	416.2165605	378.4267516	365.4904459	375.4522293	423.2675159	438.7324841	496.7324841	484.7707006	467.7579618	476.2738854	451.7070064	415.133758	423.8535032	396.2484076	401.2611465	424.1783439	446.656051	468.7324841	521.6178344	533.8025478	514.6942675	511.866242	574.6751592	581.8280255	574.9617834	599.6178344	680.9426752	726.9490446	773.4649682	743.2229299	630.4649682	562.1464968	577.9872611	587.8407643	524.2101911	558.6305732	594.6815287	677.9044586	731.044586	501.089172	815.1210191	837.9745223	384.2229299	870.2101911	861.1210191	801.9235669	844.5095541	765.8216561	674.0191083	652.0254777	642.0955414	642.8025478	609.5031847	600.7324841	522.2993631	558.4968153	492.6878981	521.1401274	549.4968153	532.955414	595.0509554	620.0191083	610.8917197	606.8343949	624.6242038	642.089172	636.0509554	643.6369427	671.9745223	636.8535032	779.8089172	844.8980892	1016.611465	604.5605096	646.0382166	694.4840764	694.3821656	664.1401274	607.1528662	550.1210191	607.1592357	664.6242038	674.9617834	582.8789809	495.7515924	490.5477707	458.5859873	423.5732484	439.2038217	393.1401274	434.9745223	434.8089172	450.4012739	471.0955414	442.7961783	573.2738854	597.566879	675.5031847	620.8535032	669.0127389	626.9490446	566.5859873	644.3184713	675.1974522	647.9808917	598.8471338	580.7006369	552.5796178	528.2929936	458.5159236	428.6050955	430.1082803	396.4840764	407.0764331	384.3757962	378.3057325	344.611465	370.3184713	363.2738854	356.1401274	353.5095541	358.8343949	400.866242	372.4713376	411.2675159	379.7133758	347.2802548	367.3566879	397.9745223	358.9936306	342.4076433	307.4203822	295.4649682	352.7070064
1769.229299	1995.369427	2016.146497	1978.286624	2249.197452	2161.917197	2487.375796	2333.955414	2442.133758	2456.382166	1967.146497	2446.866242	2167.031847	1969.165605	2027.898089	1883.496815	1745.401274	1521.598726	1305.904459	908.1974522	565.089172	468.5541401	418.1783439	471.1783439	549.9617834	708.6496815	597.477707	540.477707	505.9426752	535.4394904	563.5031847	661.8853503	695.7770701	741.6433121	684.2738854	561.4203822	439.0573248	364.2356688	388.3375796	366.7197452	378.044586	331.1974522	353.522293	358.2229299	390.4840764	431.9171975	486.8343949	553.3757962	543.0254777	404.433121	357.1082803	275.7707006	234.3375796	202.3248408	190.1273885	188.3312102	191.5414013	165.6305732	169.6815287	184.5605096	194.1656051	251.3630573	319.9681529	355.4968153	423.3630573	437.656051	467.3057325	432.3503185	326.7643312	303.133758	273.2866242	246.9235669	223.7070064	256.388535	267.5095541	271.5923567	282.7961783	329.4076433	387.9745223	496.2675159	655.1210191	727.2802548	823.5286624	783.3821656	401.656051	305.7898089	315.8089172	266.6178344	266.2420382	260.0509554	247.1783439	286.2547771	262.5987261	269.1592357	253.0127389	307.0955414	357.2101911	420.0509554	525.6751592	631.343949	533.9426752	421.910828	298.7579618	285.2547771	280.5923567	317.3312102	313.4076433	315.6433121	359.4968153	397.7834395	467.1273885	488.1082803	643.1783439	738	620.9490446	369.2547771	334.0318471	290.8789809	335.433121	306.0636943	418.2866242	401.0063694	346.0764331	444.0382166	487.3630573	393.6496815	649.1019108	732.4840764	813.343949	720.6751592	586.656051	528.6624204	526.1528662	497.2802548	471.7961783	488.0636943	470.3503185	472.1082803	432.2802548	426.2229299	403.7388535	370.4968153	378.6433121	469.955414	497.8280255	521.3566879	515.3630573	510.1273885	426.9299363	426.5732484	399.8471338	428.0955414	453.3694268	512.8407643	575.5859873	579.8089172	463.1656051	503	533.2993631	563.9617834	601.6242038	599.3630573	681.1464968	632.3184713	491.7515924	415.8917197	420.3121019	421.0700637	355.7261146	301.9044586	290.6242038	316.2229299	320.7324841	311.0382166	310.3503185	314.8343949	322.089172	429.566879	494.9235669	473.0063694	502.0127389	454.9617834	487.4012739	424.6178344	362.9171975	311.8853503	306.6496815	317.3184713	321.1273885	353.6815287	309.9235669	314.6050955	326.7579618	363.8980892	378.9171975	369.611465	376.2547771	465.2738854	521.4585987	569.6433121	512.2420382	363.4840764	300.2229299	293.8853503	305.4394904	323.5414013	359.7070064	365.6305732	343.9936306	332.1656051	344.1974522	395.5541401	539.3375796	601.9936306	667.3375796	768.044586	781.2611465
844.1273885	869.0636943	996.656051	1102.910828	1224.006369	1395.146497	1611.840764	1776.713376	1968.847134	2183.56051	2207.898089	2096.713376	1930.764331	1491.343949	1060.216561	798.343949	611.2229299	519.1592357	527.7197452	551.4267516	487.6624204	445.4968153	410.5541401	467.5095541	611.4458599	780.0573248	967.3375796	1235.292994	1452.22293	1322.853503	883.8152866	567.866242	467.4394904	412.7707006	392.8980892	402.8152866	401.656051	396.0764331	395.0191083	453.1273885	591.8917197	771.1656051	914.8853503	1059.694268	1089.146497	817.4012739	491.4522293	374.955414	347.5732484	294.4394904	324.1082803	325.6178344	316.4203822	277.0318471	273.2292994	313.2929936	380.9681529	455.5286624	462.3949045	527.7898089	484.1719745	361.5159236	334.7961783	303.9363057	333.656051	358.2802548	383.611465	405.477707	429.2229299	458.2929936	539.1146497	615.3503185	724.1656051	856.1783439	940.5923567	888.2547771	702.3949045	562.0318471	480.8853503	433.3949045	479.2993631	421.6624204	417.1464968	425.7707006	449.3375796	411.9171975	469.0191083	536.8089172	624.2101911	729.8980892	797.1146497	822.9681529	654.9299363	501.0254777	433.8598726	458.5987261	460.4076433	477.2484076	459.5541401	428.3184713	449.3566879	454.133758	490.1783439	508.5095541	499.566879	553.2484076	615.2038217	712.0573248	657.0955414	514.7388535	424.4585987	395.2547771	418.3057325	400.1146497	396.4458599	392.0382166	400.6624204	414.8025478	461.2165605	525.1783439	642.8471338	690.8789809	372.656051	488.089172	462.6687898	283.2611465	432.8598726	436.0318471	458.2356688	476.7006369	503.7133758	534.9872611	585.7643312	693.4458599	843.2866242	954.2866242	911.1401274	722.0828025	521.3949045	458.2993631	443.1974522	419.4458599	389.5605096	399.2101911	390.8726115	395.3757962	379.8216561	387.9872611	379.1464968	389.7770701	396.9235669	451.0191083	516.4649682	557.7579618	537.4713376	397.5732484	341.8025478	316.2802548	296.5414013	305.6624204	320.7324841	301.7133758	304.133758	316.133758	326.6369427	329.1464968	311.1401274	311.5859873	328.7197452	358.1783439	371.3121019	388.4968153	450.6050955	474.8535032	485.9681529	457.4904459	363.3375796	312.2038217	285.1146497	286.7452229	281.2675159	268.9681529	268.7643312	297.0318471	310.7643312	306.5159236	322.7006369	327.8152866	341.0955414	391.1401274	374.2101911	416.5859873	453.1592357	431.3248408	544.8917197	453.522293	410.133758	406.7770701	417.9044586	402.8917197	403.4267516	448.0318471	494.1528662	508.343949	506.4585987	528.8343949	545.4012739	578.910828	593.522293	621.4458599	643.5541401	657.5732484	687.9936306	697.4076433	679.5286624	674.2929936	624.1146497
963.5859873	1006.598726	1100.592357	1210.261146	1223.732484	1297.649682	1367.866242	1384.369427	1570.923567	1553.089172	1674.33121	1829.917197	1919.070064	1999.401274	2071.509554	2147.006369	2065.509554	2144.070064	2045.770701	2029.707006	1526.343949	1254.515924	1050.458599	936.0764331	802.5923567	764.5031847	733.5159236	758.8917197	803.9808917	693.9426752	715.2165605	776.1592357	751.7834395	873.3057325	888.5605096	873.2356688	858.2101911	793.8471338	775.7261146	740	731.7070064	569.8598726	539.6433121	484.9044586	531.2611465	511.4076433	482.656051	511.3694268	583.4904459	556.3312102	766.2866242	957.910828	1211.738854	1310.936306	1161.121019	741.7643312	522.9490446	403.7070064	355.7070064	348.0573248	351.9745223	379.4968153	352.7770701	363.1783439	356.0127389	385.2356688	444.0573248	513.0254777	608.7770701	674.2101911	715.0764331	723.5605096	593.9299363	439.4840764	375.4713376	368.9171975	348.9745223	327.866242	320.6050955	294.9490446	318.4585987	309.4904459	308.9745223	317.3057325	352.7261146	412.5541401	396.5987261	405.9044586	440.0955414	386.9171975	424.1719745	393.8152866	431.9745223	384.5414013	455.611465	458.7070064	499.955414	556.9426752	515.0828025	545.5031847	642	540.3566879	605.5095541	779.3630573	910.7197452	912.3121019	680.089172	589.2165605	486.7197452	527.9171975	463.9681529	471.0127389	534.5605096	545.9808917	570.5987261	568.3057325	651.4904459	680.2993631	697.0700637	888.2165605	990.7452229	1229.121019	679.433121	938.7898089	833.3694268	493.3821656	766.4394904	750.4522293	631.6687898	662.3757962	585.2993631	567.611465	538.5859873	556.3121019	614.7643312	629.5286624	573.4713376	651.5031847	659.343949	650.4394904	651.2356688	589.4267516	624.5859873	566.7133758	572.4140127	572.8343949	622.8343949	593.3121019	593.6942675	629.3757962	662.1082803	634.1910828	669.611465	670.5095541	682.4267516	760.3566879	734.9681529	888.3949045	1029.057325	911.9808917	667.6178344	713.6815287	717.1273885	762.1592357	676.9044586	696.4267516	707.7515924	752.7770701	729.866242	671.8853503	796.1210191	852.3121019	852.566879	902.0063694	936.4203822	907.0191083	1021.751592	1022.89172	1149.044586	1271.229299	1186.254777	1120.414013	933.2738854	813.9936306	780.8343949	702.8726115	647.0509554	633.6305732	668.1592357	763.5286624	695.9490446	714.7643312	824.5605096	831.2611465	779.8535032	920.8535032	957.2993631	925.7070064	942.8216561	939.2356688	959.4394904	1102.636943	943.8152866	921.0254777	938.4267516	944.9426752	919.5350318	928.9171975	968.477707	971.2611465	905.9363057	808.7707006	794.0127389	722.1592357	707.2611465	714.1146497	708.0382166
907.5350318	968.3248408	1049.821656	1263.006369	1378.382166	1320.898089	1355.171975	1506.43949	1823.203822	1491.184713	1483.783439	1410.44586	1300.280255	1286.636943	1243.617834	1209.509554	972.6815287	831.133758	766.0509554	705.4840764	647.9235669	617.8789809	563.9235669	569.0636943	608.9426752	547.6942675	592.9936306	581.433121	564.1783439	581.5031847	707.5923567	776.7898089	776.5541401	837.7324841	830.6369427	641.8471338	698.6369427	615.566879	579.9490446	563.6878981	628.6815287	717.9426752	574.4713376	601.8152866	770.7388535	1021.191083	954.2356688	1147.821656	1398.261146	807.5159236	719.1592357	586.343949	562.5732484	511.1146497	464.089172	476.8598726	458.7707006	454.4140127	447.5605096	466.8853503	509.8726115	617.4713376	673.2802548	635.0063694	520.477707	430.2165605	383.3694268	398.7834395	396.1528662	394.1592357	381.2484076	339.8598726	354.2101911	354.2356688	360.3375796	386.7133758	437.1847134	465.866242	534.477707	465.2993631	415.9235669	354.1464968	354.5350318	373.4267516	370.6433121	350.2038217	350.6369427	338.4140127	321.4840764	319.3503185	309.5987261	336.0955414	422.6751592	495.0764331	586.4267516	684.0636943	690.4203822	683.7197452	659.5796178	575.7388535	618.2993631	538.7388535	437.6242038	478.611465	529.6433121	506.2929936	430.2611465	479.4968153	463.0955414	548.9872611	479.8789809	510.8598726	639.2866242	562.2993631	497.8343949	419.6369427	468.866242	466.3184713	460.866242	564.0127389	618.2675159	642.7452229	501.4649682	670.2484076	680.8917197	459.0828025	587.2866242	657.4713376	593.8216561	670.8407643	705.8280255	688.4649682	654.3375796	687.8853503	712.044586	657.9745223	639.8280255	627.0127389	625.0382166	604.2929936	621.2038217	620.2611465	688.6687898	666.0573248	686.866242	682.8980892	697.7133758	644.0063694	610.5031847	614.1719745	581.955414	585	606.5732484	612.7515924	654.089172	624.7324841	701.9808917	726.1592357	677.4458599	575.7261146	538.2356688	534.2356688	567.7643312	567.5414013	655.7070064	699.6242038	701.2929936	551.0573248	518.0955414	499.3057325	488.3375796	439.2993631	428.7452229	414.477707	428.7070064	432.3184713	483.1592357	541.044586	590.8471338	659.8216561	587.0063694	601.9745223	603.3566879	634.7579618	592.0254777	586.7579618	579.9426752	591.8535032	609.1146497	687.2165605	716.433121	799.4840764	907.133758	1133.433121	1236.904459	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
